fishid,waterbody,reading,reader,rep,light_type,id,agecap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9,rad10,rad11,rad12,rad13,rad14,rad15,rad16,rad17,rad18,rad19,rad20,rad21
NAR061319024,NAR,CJF_1,CJF,1,R,R-NAR061319024,3,0.8205858961844843,0.40467821261577563,0.6512191426353845,0.7823158781553172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319024,NAR,CJF_2,CJF,2,R,R-NAR061319024,3,0.7831347180114069,0.36972335878805146,0.628350083222909,0.7831347180114069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319024,NAR,CJF_3,CJF,3,R,R-NAR061319024,3,0.8367801904173376,0.42972427139355507,0.6787225754496133,0.8367801904173376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319025,NAR,CJF_1,CJF,1,R,R-NAR061319025,4,1.135858236632826,0.45242430419096824,0.7770163847468705,0.9768234806547871,1.1018099382536513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319025,NAR,CJF_2,CJF,2,R,R-NAR061319025,4,1.0632884556559474,0.3725278969183396,0.7005297036192142,0.8982841553801162,1.0632884556559474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319025,NAR,CJF_3,CJF,3,R,R-NAR061319025,4,1.0948516283746135,0.4200425980593032,0.7274159834251874,0.9352594944705955,1.0948516283746135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319026,NAR,CJF_1,CJF,1,R,R-NAR061319026,9,1.3906884719408212,0.5108488633885192,0.7206295613451859,0.8537278331232923,0.9397210724513063,1.057303970923111,1.1390969696812352,1.2130404540024056,1.2924618220383561,1.3784550613663702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319026,NAR,CJF_2,CJF,2,R,R-NAR061319026,9,1.3651137330713015,0.500777445490799,0.6977640705924781,0.8222511151039749,0.9266976357247586,1.0247783769007421,1.1103632109641421,1.1963017396111593,1.287545108564187,1.3651137330713015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319026,NAR,CJF_3,CJF,3,R,R-NAR061319026,9,1.3543365108689283,0.48252749906829306,0.6947102803802789,0.8217338555641633,0.9081995227359596,1.0177430764604494,1.1134779779109516,1.1921048788205764,1.2745271558884477,1.3543365108689283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319027,NAR,CJF_1,CJF,1,R,R-NAR061319027,15,1.4393749103328597,0.46948228922119456,0.622372113722945,0.7332536229736929,0.8183794726555748,0.8873863950882117,0.9468903136341199,1.0104573961005625,1.065965014942382,1.1187192816928817,1.1647238966479727,1.220231515489793,1.2851084097854493,1.328426536865666,1.3798041275705057,1.4218124428215084,NA,NA,NA,NA,NA,NA
NAR061319027,NAR,CJF_2,CJF,2,R,R-NAR061319027,15,1.456986936608915,0.4541577329214919,0.6194342722787316,0.7453709214909647,0.8242809502213655,0.8934172573507796,0.966281805428413,1.017842536399821,1.0681221456484247,1.1168903847338365,1.1696171132078552,1.2171042305704627,1.2834480458138806,1.3282577955106856,1.398790348583098,1.456986936608915,NA,NA,NA,NA,NA,NA
NAR061319027,NAR,CJF_3,CJF,3,R,R-NAR061319027,15,1.4137547757099875,0.4178001579309678,0.5844234201547656,0.6878977465218897,0.7873513235278387,0.8612615566472128,0.9150680429607139,0.9701754800950386,1.0239819664085394,1.0926883962446186,1.1382175900383638,1.1745222311876389,1.2471315134861896,1.2914776533578138,1.3507237367520164,1.4137547757099875,NA,NA,NA,NA,NA,NA
NAR061319028,NAR,CJF_1,CJF,1,R,R-NAR061319028,6,1.2444300878765846,0.5259447600877427,0.7214379213406275,0.8504878938893747,0.9969621019092414,1.1165618083344822,1.2140137851916777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319028,NAR,CJF_2,CJF,2,R,R-NAR061319028,6,1.2187224030385158,0.5137517340489114,0.7184256184336077,0.8584953816555201,1.0104022791851786,1.1225865301076798,1.2187224030385158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319028,NAR,CJF_3,CJF,3,R,R-NAR061319028,6,1.2405049176647627,0.5159627525869274,0.7349215689851739,0.9034493518783704,1.017385469015341,1.144766022446533,1.2405049176647627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319029,NAR,CJF_1,CJF,1,R,R-NAR061319029,7,1.2014620445471424,0.6024546203089298,0.6996030475985999,0.8067200231492894,0.9121134006646213,0.9914438285463766,1.0933900099909908,1.168504702772133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319029,NAR,CJF_2,CJF,2,R,R-NAR061319029,7,1.2508441880993166,0.657075359482094,0.762821448222881,0.8751014011787592,0.9556814413317286,1.0525859555150332,1.1506260944379927,1.2508441880993166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319029,NAR,CJF_3,CJF,3,R,R-NAR061319029,7,1.2434551821941275,0.6378522452831303,0.7475188888988413,0.852758252046142,0.9547462891434492,1.0574563770267753,1.1568243581336288,1.2434551821941275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319030,NAR,CJF_1,CJF,1,R,R-NAR061319030,15,1.7600252856536565,0.5656290047972925,0.7166841437752091,0.8477485198012602,0.9400283282992056,1.024653560482378,1.1234972100996423,1.1801778634222728,1.2930469140598944,1.332622977189547,1.381050575009594,1.4417081362865636,1.514103405012815,1.5773478994547654,1.647455474609941,1.7241268908844372,NA,NA,NA,NA,NA,NA
NAR061319030,NAR,CJF_2,CJF,2,R,R-NAR061319030,15,1.7679152094021333,0.4938171281704699,0.6842754784075998,0.8445873655696503,0.9065674520073763,0.9961994739275658,1.0774681200873903,1.1650765786762436,1.259058489998501,1.3125742797627309,1.3915838804605798,1.4664454335826227,1.5306172848735706,1.5926310116156737,1.6844884386934629,1.7679152094021333,NA,NA,NA,NA,NA,NA
NAR061319030,NAR,CJF_3,CJF,3,R,R-NAR061319030,15,1.7165983153216189,0.4845513695289444,0.6495928501137824,0.7460878430902422,0.8422007380820387,0.9471923986374208,1.0414677002229837,1.1078900209366325,1.1958883463341687,1.2729792637695538,1.3394493467312854,1.4252757429860072,1.49160253920349,1.5666648142403103,1.645879898570426,1.7165983153216189,NA,NA,NA,NA,NA,NA
NAR061319031,NAR,CJF_1,CJF,1,R,R-NAR061319031,9,1.3783911348996274,0.469622845289571,0.674346711471118,0.7850423432472764,0.8911056002379604,0.9975587017344916,1.105396939738196,1.210075060221706,1.2924581165476463,1.3585636200086637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319031,NAR,CJF_2,CJF,2,R,R-NAR061319031,9,1.3412849845162744,0.4507041937023283,0.6476738537503091,0.781253743245609,0.8763676409819012,0.9790405496966529,1.0557970817710454,1.1735002867209046,1.2670091335583413,1.3412849845162744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319031,NAR,CJF_3,CJF,3,R,R-NAR061319031,9,1.3815622212447944,0.471357693953739,0.6896500195891686,0.80065009991928,0.8954787811097821,1.0012629050374617,1.0911061605820374,1.2063376058692559,1.2927035571455434,1.3815622212447944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319032,NAR,CJF_1,CJF,1,R,R-NAR061319032,13,1.6282434032898696,0.4972664073774003,0.7123616842127305,0.85808863359713206,0.9691452733185028,1.0691017906927094,1.1649761883271637,1.2402162815134092,1.2973382497450798,1.3696424600636665,1.4428414933800358,1.50449299285035,1.55842766434005,1.61373227845129,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319032,NAR,CJF_2,CJF,2,R,R-NAR061319032,13,1.6600449108164632,0.5505763530470293,0.7677814428516908,0.9188997683277333,1.0154967968154147,1.1177844094448108,1.2008150511897924,1.271528002454515,1.3399278602511857,1.4040137051773633,1.4747266564420858,1.5405012467050947,1.6085889304361554,1.6600449108164632,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319032,NAR,CJF_3,CJF,3,R,R-NAR061319032,13,1.6849740598054077,0.5742383231206616,0.7940897526110577,0.924522237196191,1.0309636704933618,1.140474210522838,1.2237386860959962,1.302493135332444,1.3664801093453387,1.433129143308564,1.5100356261586305,1.5676646074484335,1.6314480580703412,1.6849740598054077,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319033,NAR,CJF_1,CJF,1,R,R-NAR061319033,13,1.6351150899837712,0.591339474080284,0.7436621711917508,0.8865251315254462,0.9790979390836331,1.0577231812726533,1.1422002489984087,1.214093748300336,1.2862072269398535,1.326421825844623,1.41855467472763,1.4740367150271039,1.5567098271323405,1.6162397373480304,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319033,NAR,CJF_2,CJF,2,R,R-NAR061319033,14,1.5963840193654586,0.39340719069666746,0.5681239188517887,0.7304392732584752,0.8496858893326475,0.9561772046081747,1.0321579403963412,1.0783763076543378,1.1525066944779132,1.2238817362829886,1.2712022415483852,1.3307269786087255,1.4224155021675275,1.497845168951994,1.5963840193654586,NA,NA,NA,NA,NA,NA,NA
NAR061319033,NAR,CJF_3,CJF,3,R,R-NAR061319033,13,1.6135038153058616,0.5863480593637859,0.7216031688045285,0.8508509383578692,0.9564336737962359,1.0439943895723975,1.1355599986068272,1.1920832393851943,1.2591647537073987,1.3016708680818287,1.3741223766577189,1.460591011637546,1.5456032403864066,1.6135038153058616,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319034,NAR,CJF_1,CJF,1,R,R-NAR061319034,5,1.1146027695651526,0.48639026099457294,0.6927579665399999,0.8651087138178002,0.99419962975664,1.0942726832867962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319034,NAR,CJF_2,CJF,2,R,R-NAR061319034,5,1.089071496477861,0.4424261915760135,0.6933787566728233,0.8571619006251529,1.0048347537782008,1.089071496477861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319034,NAR,CJF_3,CJF,3,R,R-NAR061319034,5,1.0915910876433084,0.4367175286910367,0.6912564573258158,0.850992285992854,1.0023621772921458,1.0915910876433084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319035,NAR,CJF_1,CJF,1,R,R-NAR061319035,11,1.391371371793543,0.6150180269352982,0.7334012827174189,0.8310271363437897,0.901239468457493,0.9757635740591689,1.0409102961850687,1.1434133006742848,1.2125300856234107,1.2769581788346482,1.3334461463994334,1.3659252778999043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319035,NAR,CJF_2,CJF,2,R,R-NAR061319035,12,1.3993625556728568,0.46173774334075146,0.6185206171972348,0.7444573175987029,0.8402492175583325,0.9284845410228271,1.0059099083976026,1.0560909262047367,1.1622538635674007,1.232208644413339,1.2925842352633146,1.343996019164205,1.3993625556728568,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319035,NAR,CJF_3,CJF,3,R,R-NAR061319035,11,1.41243594068299,0.6285255234033303,0.7573009242153088,0.8602284527870654,0.9379506657687298,1.0086992271592412,1.064441204108324,1.1688919743283368,1.2348922145130816,1.2906937235491631,1.347256853409373,1.41243594068299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319035,NAR,JRS_1,JRS,1,R,R-NAR061319035,10,1.2721118731784984,0.5056451469592724,0.6265994132769024,0.719707128868339,0.804292819468612,0.8699654634441921,0.9389646215941698,0.9767907148435564,1.0424633588191368,1.0996139778035539,1.1993747217437853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319035,NAR,LEL_1,LEL,1,R,R-NAR061319035,11,1.3432326922846647,0.5771401186182498,0.6957351914459889,0.7795288347582089,0.87125138540236,0.9384552600047456,1.000129211703853,1.053119732881642,1.115548207770137,1.166939405995491,1.225414711789728,1.2886879864412704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319035,NAR,LSR_1,LSR,1,R,R-NAR061319035,11,1.4747208859630137,0.7099845778156527,0.8151871264139218,0.9036210741948053,0.9891556235092348,1.0637203689391872,1.124850959461418,1.1712908972916358,1.2407332803153577,1.322933383720123,1.3861419223677267,1.4388157045740628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319035,NAR,MJS_1,MJS,1,R,R-NAR061319035,11,1.3658458080788698,0.5677230545780148,0.7213228538599084,0.7949969296401477,0.881530326260011,0.9539251104888189,1.0035158615380368,1.0626952995304273,1.131397019140684,1.1745913124327434,1.237964650476223,1.2965768477107695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319036,NAR,CJF_1,CJF,1,R,R-NAR061319036,5,1.0719750692676138,0.6265920935228487,0.7624496875234198,0.8762843332260307,0.9700067435415071,1.0457286526364502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319036,NAR,CJF_2,CJF,2,R,R-NAR061319036,6,1.138002179709599,0.4756030441577935,0.6916336407404975,0.8124196657753824,0.9149470379183477,1.02878599403393,1.138002179709599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319036,NAR,CJF_3,CJF,3,R,R-NAR061319036,6,0.8338537234952421,0.23470685525887253,0.39849717421913106,0.5180157642645384,0.6226838396014679,0.7384833492215717,0.8338537234952421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319036,NAR,JRS_1,JRS,1,R,R-NAR061319036,5,1.2287369328392466,0.5885116690790106,0.7729820263126413,0.9058860047374934,1.0108933651269563,1.1284340814299723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319036,NAR,LEL_1,LEL,1,R,R-NAR061319036,4,0.8678498086273682,0.44073367057906315,0.5485458204695287,0.681425412333192,0.769804757343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319036,NAR,LSR_1,LSR,1,R,R-NAR061319036,5,1.1827862370457842,0.5344732814955409,0.723355875769943,0.8509779969197476,0.9757063606713883,1.0812079324794568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319036,NAR,MJS_1,MJS,1,R,R-NAR061319036,4,1.2455969453800702,0.7604823448062449,0.9041897235070676,1.036310833242463,1.1405872539313018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319037,NAR,CJF_1,CJF,1,R,R-NAR061319037,4,0.9568256054306732,0.4331432868568146,0.661671211484656,0.8286126483840799,0.9329130430318053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319037,NAR,CJF_2,CJF,2,R,R-NAR061319037,4,0.9407990376951962,0.4151435254424132,0.6438920650267055,0.8260300906829444,0.9407990376951962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319037,NAR,CJF_3,CJF,3,R,R-NAR061319037,4,0.97663970632952,0.4576254699723294,0.6822915917560302,0.8695133599091142,0.97663970632952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319037,NAR,JRS_1,JRS,1,R,R-NAR061319037,3,1.0125954816376188,0.48448685800017516,0.7145580786868807,0.9019669670870953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319037,NAR,LEL_1,LEL,1,R,R-NAR061319037,3,0.9478016656317167,0.4531112481548668,0.6424951200847817,0.8374623307126758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319037,NAR,LSR_1,LSR,1,R,R-NAR061319037,3,0.9967051444219439,0.45998323019778126,0.6788706272415077,0.8767648675149267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319037,NAR,MJS_1,MJS,1,R,R-NAR061319037,3,0.9614541123925726,0.5078895492674217,0.6681114550150125,0.8501124263823227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319038,NAR,CJF_1,CJF,1,R,R-NAR061319038,7,0.9891118469966619,0.2936457869617329,0.4933870125423952,0.6075275500631199,0.6990942895323187,0.799095829113444,0.8869034122944593,0.961095704699051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319038,NAR,CJF_2,CJF,2,R,R-NAR061319038,7,1.0510411474637054,0.3120901986464846,0.5316834391244141,0.6504449022132723,0.7672109095198276,0.8638752772986407,0.9644423076192344,1.0510411474637054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319038,NAR,CJF_3,CJF,3,R,R-NAR061319038,7,0.9608648194015172,0.2579477397734163,0.45253253184046066,0.5659037824522558,0.6743028488127631,0.7859023602539544,0.8765840349084193,0.9608648194015172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319038,NAR,JRS_1,JRS,1,R,R-NAR061319038,6,0.6634561763564127,0.2512192132397923,0.32985452985860075,0.412399361529903,0.5022218952618824,0.5585369104587667,0.6184366438815696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319038,NAR,LEL_1,LEL,1,R,R-NAR061319038,4,0.9848009779158147,0.46239269071916905,0.5806003243687772,0.7121376525791308,0.7913618892332543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319038,NAR,LSR_1,LSR,1,R,R-NAR061319038,5,1.130221355254566,0.5900255282085362,0.7019697106923871,0.821866359559254,0.9148141823859823,1.0239313008367938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319038,NAR,MJS_1,MJS,1,R,R-NAR061319038,5,1.181168415029547,0.6841352195082533,0.8012389290418004,0.9042570662215644,1.001549765387503,1.076392341518692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319039,NAR,CJF_1,CJF,1,R,R-NAR061319039,3,0.8142294708065164,0.48344837074968183,0.6938893569864572,0.7962092963231732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319039,NAR,CJF_2,CJF,2,R,R-NAR061319039,3,0.804501441674759,0.45753691307488564,0.6943983090595958,0.804501441674759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319039,NAR,CJF_3,CJF,3,R,R-NAR061319039,4,0.8268096865819929,0.5182500413519813,0.6355051747757368,0.7167904708282913,0.8268096865819929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319039,NAR,JRS_1,JRS,1,R,R-NAR061319039,2,0.8485227079283818,0.5507560154838195,0.7395947766572141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319039,NAR,LEL_1,LEL,1,R,R-NAR061319039,2,0.8078931668743327,0.48381550532390594,0.6822819697694654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319039,NAR,LSR_1,LSR,1,R,R-NAR061319039,3,0.8794102131010524,0.5320836645964901,0.6359200688921361,0.7315109440338513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319039,NAR,MJS_1,MJS,1,R,R-NAR061319039,2,0.8671973523556618,0.5612097116134844,0.7597244207662929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319040,NAR,CJF_1,CJF,1,R,R-NAR061319040,3,0.8166491583868583,0.46977136249171547,0.6694148786772309,0.7848528247742432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319040,NAR,CJF_2,CJF,2,R,R-NAR061319040,3,0.7996864288588101,0.46386430843651966,0.6516506000045718,0.7996864288588101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319040,NAR,CJF_3,CJF,3,R,R-NAR061319040,3,0.7856452404254035,0.44742177208490824,0.6569704521930775,0.7856452404254035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319040,NAR,JRS_1,JRS,1,R,R-NAR061319040,2,0.7748739811380269,0.42993740478376957,0.6416305665758226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319040,NAR,LEL_1,LEL,1,R,R-NAR061319040,2,0.7918816038181012,0.47493983388460753,0.6675060634515955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319040,NAR,LSR_1,LSR,1,R,R-NAR061319040,2,0.8965494436880628,0.5670665652843526,0.7681536871725836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319040,NAR,MJS_1,MJS,1,R,R-NAR061319040,2,0.8337719981517322,0.5121134210330456,0.706540024568773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319041,NAR,CJF_1,CJF,1,R,R-NAR061319041,5,1.173089661559603,0.6241117449831938,0.7806593726076334,0.9251931578932978,1.054396555869098,1.159867155942421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319041,NAR,CJF_2,CJF,2,R,R-NAR061319041,5,1.2361870041554142,0.644549266804747,0.838116303049425,0.9928057673465782,1.1067840577065013,1.2361870041554142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319041,NAR,CJF_3,CJF,3,R,R-NAR061319041,5,1.161733224053278,0.5721119038576604,0.7635671281358745,0.9133920391924099,1.0692008108332862,1.161733224053278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319041,NAR,JRS_1,JRS,1,R,R-NAR061319041,4,1.137650131872451,0.5719825948710405,0.7482600783741067,0.8930472556195583,1.0248808912474021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319041,NAR,LEL_1,LEL,1,R,R-NAR061319041,3,1.1686783033301964,0.7913747871021466,0.9223947415073737,1.0653012179387895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319041,NAR,LSR_1,LSR,1,R,R-NAR061319041,5,1.2559154455587567,0.5856669139989386,0.6753829136319823,0.8616752289014673,1.0116252372415588,1.1533906280712682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319041,NAR,MJS_1,MJS,1,R,R-NAR061319041,4,1.2358764903605415,0.6643496286275665,0.8345555290145475,0.9856588170345215,1.126351993412951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319042,NAR,CJF_1,CJF,1,R,R-NAR061319042,3,0.8769575810136006,0.5489479706965884,0.732900565424367,0.8609512459481301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319042,NAR,CJF_2,CJF,2,R,R-NAR061319042,3,0.780233557249583,0.464031054988012,0.6643556674414113,0.780233557249583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319042,NAR,CJF_3,CJF,3,R,R-NAR061319042,3,0.816922492788861,0.4851267978580071,0.6784742673392989,0.816922492788861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319042,NAR,JRS_1,JRS,1,R,R-NAR061319042,2,0.812878225596518,0.481671667666679,0.6681848563657822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319042,NAR,LEL_1,LEL,1,R,R-NAR061319042,2,0.7963420783634261,0.44531700860094325,0.6719902865697611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319042,NAR,LSR_1,LSR,1,R,R-NAR061319042,3,0.9114138133811885,0.5670969937267842,0.7588158086982006,0.8762672144444953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319042,NAR,MJS_1,MJS,1,R,R-NAR061319042,2,0.852875434189147,0.524606132997386,0.7098274625924227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419001,NAR,CJF_1,CJF,1,R,R-NAR061419001,20,1.8569716525581488,0.4272746530628297,0.5845879968082266,0.6933648178383998,0.8105631336942343,0.8848392567186175,0.9689404570396067,1.0625723027733003,1.139655590739571,1.2181424611767853,1.2910150017302253,1.3582280414128227,1.4071493379860844,1.4673444653139638,1.5152017822872512,1.5704617854732938,1.6309965156721418,1.7119509481802748,1.7679353280953234,1.8094539384558301,1.8453582189325628,NA
NAR061419001,NAR,CJF_2,CJF,2,R,R-NAR061419001,19,1.8886636397864198,0.46023888341615565,0.6056544149975703,0.7212375692945393,0.8269578089161357,0.9025230462172391,0.9973730001664611,1.0785346928217747,1.1519667004622962,1.2478635212973788,1.3072451467190846,1.3725853484199075,1.4165076038120297,1.4832567933236205,1.5341844918807204,1.5946129841882866,1.6525856217992247,1.730929338833003,1.8064550802452457,1.8886636397864198,NA,NA
NAR061419001,NAR,CJF_3,CJF,3,R,R-NAR061419001,19,1.851840836815303,0.4131321597649853,0.5727847432372096,0.6835802741973624,0.7870169172254103,0.8875915101273734,0.9814200651961745,1.0541938940496527,1.139232536123306,1.2081223772697072,1.2902989692172757,1.3442657096343102,1.4049784878845064,1.4755031167108428,1.5249730193218565,1.5818018098649755,1.644354700660264,1.7114044292615727,1.8003270590423037,1.851840836815303,NA,NA
NAR061419001,NAR,JRS_1,JRS,1,R,R-NAR061419001,19,1.8436909352220217,0.4102867504123869,0.46266333811092863,0.5993644425181663,0.7057435739765007,0.8087332154193271,0.9083792261443149,0.9995285821816955,1.0957392435935045,1.1717505428052697,1.2493877980782848,1.3101693218690948,1.370950845659905,1.4232815740607785,1.4806736078360803,1.5296607055191138,1.5819914339199868,1.6697971592395282,1.72718919301483,1.7812375960722917,NA,NA
