fishid,waterbody,reading,reader,rep,light_type,id,agecap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9,rad10,rad11,rad12,rad13,rad14,rad15,rad16,rad17,rad18,rad19,rad20,rad21,rad22,rad23,rad24,rad25
JUM092518A091,JUM,LEL_1,LEL,1,T,T-JUM092518A091,3,0.8088771698201218,0.5329590803408021,0.6617756415445581,0.7334411068713077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A091,JUM,LSR_1,LSR,1,T,T-JUM092518A091,4,1.0532825591793604,0.5416101563819289,0.7593438606076275,0.9335286614286344,1.0015728768786614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A091,JUM,MJS_1,MJS,1,T,T-JUM092518A091,3,1.0716913417908651,0.5648755504922268,0.7699318186107525,0.9306263800795557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A092,JUM,JRS_1,JRS,1,T,T-JUM092518A092,3,0.8864565423411215,0.5759709308129689,0.6988345180237637,0.8305691545710012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A092,JUM,LEL_1,LEL,1,T,T-JUM092518A092,3,0.7087570807941845,0.5138705071984284,0.5876329505683303,0.6422255488002183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A092,JUM,LSR_1,LSR,1,T,T-JUM092518A092,3,1.1037518549085783,0.6575644946951127,0.8501418991510558,0.9867461697344333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A092,JUM,MJS_1,MJS,1,T,T-JUM092518A092,3,0.96774886431547,0.5843436888825129,0.7266226481760036,0.855417453513752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A093,JUM,JRS_1,JRS,1,T,T-JUM092518A093,2,0.5703700553893751,0.2909854940684649,0.4292297726429025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A093,JUM,LEL_1,LEL,1,T,T-JUM092518A093,2,0.6773131326213293,0.4261859999655117,0.570189708950579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A093,JUM,LSR_1,LSR,1,T,T-JUM092518A093,3,0.87754998850533406,0.5155453956894926,0.6402729419325072,0.7460270926427529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A093,JUM,MJS_1,MJS,1,T,T-JUM092518A093,2,0.8457279069012924,0.5306096219122295,0.6949017570602843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A094,JUM,JRS_1,JRS,1,T,T-JUM092518A094,2,0.6686767997646846,0.3561912990799097,0.531255657199361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A094,JUM,LEL_1,LEL,1,T,T-JUM092518A094,2,0.8209020772226645,0.4364112651570163,0.6720919494465667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A094,JUM,LSR_1,LSR,1,T,T-JUM092518A094,3,0.6938936068683161,0.333520056166789,0.5316136915659534,0.6284068617992918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A094,JUM,MJS_1,MJS,1,T,T-JUM092518A094,3,1.3607084912730696,0.6519702436460318,0.9532664726995072,1.17184784612531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A095,JUM,JRS_1,JRS,1,T,T-JUM092518A095,4,1.0421697572060036,0.45594979536053576,0.6630472143899591,0.8083493493288056,0.9352808655700144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A095,JUM,LEL_1,LEL,1,T,T-JUM092518A095,4,0.8855200561766793,0.38962951064732154,0.48408330396132737,0.6122742695102419,0.7640773529207946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A095,JUM,LSR_1,LSR,1,T,T-JUM092518A095,4,1.1471484962629575,0.510240510103686,0.7671460680962038,0.9282781505699111,1.0341584502267327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A095,JUM,MJS_1,MJS,1,T,T-JUM092518A095,4,1.0964554689340185,0.4724730385633035,0.6771571727960949,0.8462573610902948,0.9656108384013208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A096,JUM,JRS_1,JRS,1,T,T-JUM092518A096,2,0.6576608374725262,0.3230469281267016,0.5555924793060514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A096,JUM,LEL_1,LEL,1,T,T-JUM092518A096,2,0.5817480712670537,0.36290641985331984,0.44438155891126996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A096,JUM,LSR_1,LSR,1,T,T-JUM092518A096,3,0.8465477651911238,0.4625559389869853,0.7159040391032219,0.8066436529400793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A096,JUM,MJS_1,MJS,1,T,T-JUM092518A096,2,0.7628170496892954,0.38622709883718054,0.6336288420329322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A097,JUM,JRS_1,JRS,1,T,T-JUM092518A097,2,0.7058038661110576,0.34679638527271806,0.5599330274624583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A097,JUM,LEL_1,LEL,1,T,T-JUM092518A097,1,0.7760224638769612,0.6368610082771947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A097,JUM,LSR_1,LSR,1,T,T-JUM092518A097,2,0.939545453432015,0.6062972900062372,0.7991500303224788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A097,JUM,MJS_1,MJS,1,T,T-JUM092518A097,2,1.018823021841527,0.6560775038538826,0.8693210662897413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A098,JUM,JRS_1,JRS,1,T,T-JUM092518A098,2,0.9455219043026047,0.6500666579587252,0.8085406981114387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A098,JUM,LEL_1,LEL,1,T,T-JUM092518A098,3,0.8849519217754076,0.47726210635737315,0.6147088590030749,0.7690438388691853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A098,JUM,LSR_1,LSR,1,T,T-JUM092518A098,3,0.5606065488585454,0.3299845192738215,0.4139363492949194,0.5021442433094657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A098,JUM,MJS_1,MJS,1,T,T-JUM092518A098,3,1.07369661503474,0.5587235939490348,0.8050861334529396,0.9545005065992778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A099,JUM,JRS_1,JRS,1,T,T-JUM092518A099,4,1.0574114108010666,0.4807959126142953,0.7037580378089725,0.8799161594665125,0.9766101938601777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A099,JUM,LEL_1,LEL,1,T,T-JUM092518A099,4,1.0147072554929486,0.4368955933965278,0.6423447639355796,0.8406058892142899,0.9480154268183567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A099,JUM,LSR_1,LSR,1,T,T-JUM092518A099,4,1.122575527739023,0.515449070267175,0.792058236571894,0.9114781885531217,1.0370522741620087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A099,JUM,MJS_1,MJS,1,T,T-JUM092518A099,4,1.156986706520326,0.5363536739564608,0.8054990589927096,0.9614646415097143,1.0764207184517283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A100,JUM,JRS_1,JRS,1,T,T-JUM092518A100,0,0.896243948997657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A100,JUM,LEL_1,LEL,1,T,T-JUM092518A100,1,0.8334827207192372,0.6110124663475925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A100,JUM,LSR_1,LSR,1,T,T-JUM092518A100,3,1.0588706876002303,0.6259266811650839,0.7946147880392473,0.9734847841749885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A100,JUM,MJS_1,MJS,1,T,T-JUM092518A100,1,0.9664947830223771,0.7571481203925843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A101,JUM,JRS_1,JRS,1,T,T-JUM092518A101,4,1.0913402934640843,0.4504622732450738,0.6531126989745434,0.8205378597930953,0.9568418756761341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A101,JUM,LEL_1,LEL,1,T,T-JUM092518A101,4,1.027173193084375,0.5996893937396103,0.7839683910768276,0.9306006732912473,0.9807962934549811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A101,JUM,LSR_1,LSR,1,T,T-JUM092518A101,4,1.1605285512018904,0.5497328865167335,0.724452456308864,0.8897845682994794,1.0193482742604778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092518A101,JUM,MJS_1,MJS,1,T,T-JUM092518A101,4,1.2142702038863018,0.5986586054964793,0.7621920931615005,0.9584602877986669,1.0858139808225085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092718A001,JUM,JRS_1,JRS,1,T,T-JUM092718A001,9,1.614811113886715,0.3709989748950601,0.6236352514125129,0.8021790947911511,0.9547442879100808,1.0927835508859405,1.2260573332135585,1.340654346755152,1.4419547141642473,1.527422034615403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092718A001,JUM,LEL_1,LEL,1,T,T-JUM092718A001,9,1.6926318498742585,0.5617422719257057,0.7049304494078918,0.8723789647155418,1.018284315987818,1.1719380256767324,1.2896416660896213,1.4093159930194719,1.5414937324986182,1.6017041396001073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092718A001,JUM,LSR_1,LSR,1,T,T-JUM092718A001,9,1.6384572046600163,0.4680326021093929,0.6804762663300836,0.87169039099391,0.9761565052855246,1.110785345419728,1.218305432312616,1.3399517246213968,1.4425075239022096,1.532847432777931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092718A001,JUM,MJS_1,MJS,1,T,T-JUM092718A001,9,1.6801967324684117,0.4341994521654467,0.685931702813495,0.8761414735801659,1.018453973982122,1.1656878780720794,1.2694652971956306,1.3718634056269894,1.505952718489979,1.5836812643044407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092718A002,JUM,JRS_1,JRS,1,T,T-JUM092718A002,2,0.7544548973791055,0.5163086018828367,0.6489294324142691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092718A002,JUM,LEL_1,LEL,1,T,T-JUM092718A002,2,0.8456888028336522,0.5751894592047119,0.6756845904964861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092718A002,JUM,LSR_1,LSR,1,T,T-JUM092718A002,3,0.9883598023452037,0.6858995659518712,0.8340920449822629,0.9112259236637331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092718A002,JUM,MJS_1,MJS,1,T,T-JUM092718A002,3,1.0390185921677613,0.5543132992848169,0.7427374658118078,0.9135290268092411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A001,JUM,JRS_1,JRS,1,T,T-JUM101118A001,2,0.7897470632514497,0.4807311456094127,0.6546561836580786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A001,JUM,LEL_1,LEL,1,T,T-JUM101118A001,2,0.8069544761267645,0.5024218239007119,0.6573681022342625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A001,JUM,LSR_1,LSR,1,T,T-JUM101118A001,2,0.79724551907293,0.6718958642735781,0.7731641533317272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A001,JUM,MJS_1,MJS,1,T,T-JUM101118A001,2,0.7573106063500189,0.4692127101332744,0.6155497984231922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A002,JUM,JRS_1,JRS,1,T,T-JUM101118A002,3,0.8334773317295583,0.39593409780375766,0.5857735108745351,0.7275034955472216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A002,JUM,LEL_1,LEL,1,T,T-JUM101118A002,3,0.9192969840062936,0.5057436142615344,0.6933004312192124,0.854144797517689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A002,JUM,LSR_1,LSR,1,T,T-JUM101118A002,3,0.9213889199249706,0.5318359682851292,0.7250337621257492,0.8450178079917702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A002,JUM,MJS_1,MJS,1,T,T-JUM101118A002,3,0.9023078018592581,0.46929299094038246,0.6527808528866599,0.7838436114197149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A003,JUM,JRS_1,JRS,1,T,T-JUM101118A003,2,0.5882602957565244,0.30728393835336953,0.4792441035490709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A003,JUM,LEL_1,LEL,1,T,T-JUM101118A003,2,0.7730692194980643,0.5539484929147409,0.6952151687106262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A003,JUM,LSR_1,LSR,1,T,T-JUM101118A003,1,0.6744710835933224,0.586622066664875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A003,JUM,MJS_1,MJS,1,T,T-JUM101118A003,2,0.8512281036396251,0.5224580498070643,0.7317195511520008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A004,JUM,JRS_1,JRS,1,T,T-JUM101118A004,2,0.6237398767696417,0.3498560782735341,0.4968792653699942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A004,JUM,LEL_1,LEL,1,T,T-JUM101118A004,3,0.7736604625618339,0.43202878554740426,0.5444165472673673,0.634292858375514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A004,JUM,LSR_1,LSR,1,T,T-JUM101118A004,2,1.0326876166350165,0.6877090544551216,0.8807828978793877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A004,JUM,MJS_1,MJS,1,T,T-JUM101118A004,2,0.977364422338227,0.5973269025685672,0.8397676948667733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A005,JUM,JRS_1,JRS,1,T,T-JUM101118A005,4,0.9204374768150693,0.4722309774428684,0.5642195627296129,0.6766749230387262,0.7960618147952266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A005,JUM,LEL_1,LEL,1,T,T-JUM101118A005,5,0.8981654636594589,0.42554931481538694,0.48942543453080917,0.56064732886615,0.6507630938630183,0.7855585741356459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A005,JUM,LSR_1,LSR,1,T,T-JUM101118A005,3,0.9532011461905228,0.5797181122577449,0.7359259351039993,0.8466633357925856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A005,JUM,MJS_1,MJS,1,T,T-JUM101118A005,3,0.6976171056041258,0.36124053088685587,0.5158886052214127,0.6154102524490598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A006,JUM,JRS_1,JRS,1,T,T-JUM101118A006,3,1.0830603272631778,0.47962598665662926,0.7401360617176254,0.9135520952226174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A006,JUM,LEL_1,LEL,1,T,T-JUM101118A006,3,1.091676371918563,0.5234228887047301,0.726137385250404,0.9300840018216032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A006,JUM,LSR_1,LSR,1,T,T-JUM101118A006,3,1.2262868552635828,0.6191328937957807,0.8736255497278274,1.0644082090000717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A006,JUM,MJS_1,MJS,1,T,T-JUM101118A006,3,1.3234801948792527,0.675973702385229,0.9506140231594402,1.1523184264738915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A007,JUM,JRS_1,JRS,1,T,T-JUM101118A007,2,0.7735680467825927,0.4724381362374702,0.6410717408165771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A007,JUM,LEL_1,LEL,1,T,T-JUM101118A007,2,0.9590109344166214,0.6972660472876563,0.8231131614141017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A007,JUM,LSR_1,LSR,1,T,T-JUM101118A007,2,0.8696759158199413,0.5509407534260937,0.7495288014574213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A007,JUM,MJS_1,MJS,1,T,T-JUM101118A007,2,0.8776736700865773,0.5649146899993709,0.7514884403853426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A008,JUM,JRS_1,JRS,1,T,T-JUM101118A008,1,0.7009680916897227,0.47489526791683084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A008,JUM,LEL_1,LEL,1,T,T-JUM101118A008,1,0.6360125811604076,0.41460752536854617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A008,JUM,LSR_1,LSR,1,T,T-JUM101118A008,1,0.7757858317944144,0.5317429614927232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A008,JUM,MJS_1,MJS,1,T,T-JUM101118A008,1,0.7919110325799422,0.5780670787191527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A009,JUM,JRS_1,JRS,1,T,T-JUM101118A009,9,1.0372895002932372,0.4055578843045251,0.49455340568751194,0.5838275490413726,0.6731016923952322,0.7292114817086272,0.8145220748648974,0.8777230986608552,0.9335542660033763,0.9893854333458986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A009,JUM,LEL_1,LEL,1,T,T-JUM101118A009,8,1.7560818855764926,1.012621802516096,1.1580460236584076,1.2227118709337224,1.2981224993206357,1.4031921786051649,1.4706304789233853,1.5674813793820621,1.6699264760779815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A009,JUM,LSR_1,LSR,1,T,T-JUM101118A009,7,1.055389100685692,0.43004229089929225,0.5586545177506387,0.6535682586640092,0.7504356374367956,0.8158789714533313,0.926776873834345,1.006090329797954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A009,JUM,MJS_1,MJS,1,T,T-JUM101118A009,9,2.3526778012076317,0.6465573293190698,0.9307527753823863,1.116261185230745,1.485962869804195,1.6987806705708652,1.8247770977041353,1.967348718490125,2.0982383465018604,2.231390905145525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A010,JUM,JRS_1,JRS,1,T,T-JUM101118A010,5,1.3492608442937004,0.5876698835466966,0.8131511966182264,0.9850476035213601,1.1286734847342543,1.2490096557661652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A010,JUM,LEL_1,LEL,1,T,T-JUM101118A010,5,1.0325267862408156,0.4803507752369462,0.591196044525941,0.7287513977743478,0.8547307884300421,0.9789151434602655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A010,JUM,LSR_1,LSR,1,T,T-JUM101118A010,5,1.4161412265447235,0.620418049808433,0.8691894279312884,1.0564691480342194,1.1851699786375118,1.3068586699641842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A010,JUM,MJS_1,MJS,1,T,T-JUM101118A010,5,1.4732073077233934,0.6790162281047079,0.9139272661709823,1.0927647895368895,1.2360156021379596,1.3564989432843397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A011,JUM,JRS_1,JRS,1,T,T-JUM101118A011,4,1.0453998335911876,0.4290879271824042,0.6415370379144272,0.8098204442127007,0.9307741424895851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A011,JUM,LEL_1,LEL,1,T,T-JUM101118A011,4,1.137145838202785,0.5466539829304111,0.7151414857665159,0.8911444256330663,1.007179336290573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A011,JUM,LSR_1,LSR,1,T,T-JUM101118A011,4,1.2031565708094814,0.5614975949821344,0.7984043259538529,0.9741259669408155,1.0848021735849511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A011,JUM,MJS_1,MJS,1,T,T-JUM101118A011,4,1.1326799065828972,0.5195646209945589,0.7381609230108489,0.8986972422545118,1.030819815472465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A012,JUM,JRS_1,JRS,1,T,T-JUM101118A012,2,0.6678808852390657,0.4305542151671059,0.582676718646945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A012,JUM,LEL_1,LEL,1,T,T-JUM101118A012,2,0.7684661704878897,0.5454744826604667,0.6793731502074312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM101118A012,JUM,LSR_1,LSR,1,T,T-JUM101118A012,2,0.6567706671815609,0.38441075180074785,0.5522224476087263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
