fishid,id,light_type,reading,rep,agecap,waterbody,ann,rad
NAR061119008,R-NAR061119008,R,CJF_1,1,14,NAR,11,1.3646777108213892
NAR061119008,R-NAR061119008,R,CJF_1,1,14,NAR,12,1.4307428788413599
NAR061119008,R-NAR061119008,R,CJF_1,1,14,NAR,13,1.4961405972842885
NAR061119008,R-NAR061119008,R,CJF_1,1,14,NAR,14,1.5379150431385171
NAR061119008,R-NAR061119008,R,CJF_2,2,14,NAR,NA,1.5682328384071187
NAR061119008,R-NAR061119008,R,CJF_2,2,14,NAR,1,0.48001050012499324
NAR061119008,R-NAR061119008,R,CJF_2,2,14,NAR,2,0.6491846802543566
NAR061119008,R-NAR061119008,R,CJF_2,2,14,NAR,3,0.7634422508430709
NAR061119008,R-NAR061119008,R,CJF_2,2,14,NAR,4,0.8809310100712117
NAR061119008,R-NAR061119008,R,CJF_2,2,14,NAR,5,0.9681459086765225
NAR061119008,R-NAR061119008,R,CJF_2,2,14,NAR,6,1.0317370712497331
NAR061119008,R-NAR061119008,R,CJF_2,2,14,NAR,7,1.0904345140358342
NAR061119008,R-NAR061119008,R,CJF_2,2,14,NAR,8,1.1610376984939241
NAR061119008,R-NAR061119008,R,CJF_2,2,14,NAR,9,1.218166483788281
NAR061119008,R-NAR061119008,R,CJF_2,2,14,NAR,10,1.2619147435748443
NAR061119008,R-NAR061119008,R,CJF_2,2,14,NAR,11,1.3317805361150314
NAR061119008,R-NAR061119008,R,CJF_2,2,14,NAR,12,1.4016463286552188
NAR061119008,R-NAR061119008,R,CJF_2,2,14,NAR,13,1.4729869050312108
NAR061119008,R-NAR061119008,R,CJF_2,2,14,NAR,14,1.5682328384071187
NAR061119008,R-NAR061119008,R,CJF_3,3,14,NAR,NA,1.422548458893169
NAR061119008,R-NAR061119008,R,CJF_3,3,14,NAR,1,0.36009440687879535
NAR061119008,R-NAR061119008,R,CJF_3,3,14,NAR,2,0.5096186109756418
NAR061119008,R-NAR061119008,R,CJF_3,3,14,NAR,3,0.64509974277074
NAR061119008,R-NAR061119008,R,CJF_3,3,14,NAR,4,0.7494658529061312
NAR061119008,R-NAR061119008,R,CJF_3,3,14,NAR,5,0.8308192407798028
NAR061119008,R-NAR061119008,R,CJF_3,3,14,NAR,6,0.8852705286842912
NAR061119008,R-NAR061119008,R,CJF_3,3,14,NAR,7,0.9641388460806738
NAR061119008,R-NAR061119008,R,CJF_3,3,14,NAR,8,1.0252881261529747
NAR061119008,R-NAR061119008,R,CJF_3,3,14,NAR,9,1.0893561519835568
NAR061119008,R-NAR061119008,R,CJF_3,3,14,NAR,10,1.1434838959049842
NAR061119008,R-NAR061119008,R,CJF_3,3,14,NAR,11,1.193722262118948
