fishid,waterbody,reading,reader,rep,light_type,id,agecap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9,rad10,rad11,rad12,rad13,rad14,rad15,rad16,rad17,rad18,rad19,rad20,rad21,rad22,rad23
NST110719060,NST,CJF_1,CJF,1,T,T-NST110719060,2,0.8155907907524306,0.4934158188820389,0.6716127372237024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719060,NST,JRS_1,JRS,1,T,T-NST110719060,2,0.775437937020587,0.4647429165342799,0.6568195606061691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719060,NST,LEL_1,LEL,1,T,T-NST110719060,3,0.9274847084875425,0.4715371580534878,0.6338488750776876,0.8054291930478394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719060,NST,LSR_1,LSR,1,T,T-NST110719060,3,0.8482029619102653,0.40786071621289754,0.5483707832523932,0.7129492944507398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719060,NST,MJS_1,MJS,1,T,T-NST110719060,2,0.8018931667444588,0.5123797281468504,0.6885349367158117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719061,NST,CJF_1,CJF,1,T,T-NST110719061,4,1.204743699775963,0.6593904776474454,0.865984721033616,0.9823063573942192,1.1225142396350731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719061,NST,JRS_1,JRS,1,T,T-NST110719061,5,1.2286653904461091,0.4663341307846812,0.6901511739637057,0.8893091879685157,1.0212877000498946,1.150646120122466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719061,NST,LEL_1,LEL,1,T,T-NST110719061,4,1.256317495031598,0.6678290289570512,0.8601858294982204,0.9891868660751522,1.1119064932644507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719061,NST,LSR_1,LSR,1,T,T-NST110719061,5,1.2326825109652149,0.6723093562206143,0.8509401678480204,0.9814401165880997,1.09351474753702,1.1793268228441012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719061,NST,MJS_1,MJS,1,T,T-NST110719061,4,1.2273963355815947,0.629819400733916,0.8351685594468496,0.973211730890909,1.09247929033889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719062,NST,CJF_1,CJF,1,T,T-NST110719062,4,0.9501502770338737,0.5226926481465262,0.6850901628604118,0.7800109084684594,0.8815403357783465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719062,NST,JRS_1,JRS,1,T,T-NST110719062,4,0.9129311014223275,0.5036714639150078,0.6517639440795651,0.7578931983715781,0.8521705441126463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719062,NST,LEL_1,LEL,1,T,T-NST110719062,4,1.0081660959944985,0.5894104996967318,0.7443707693070849,0.8588100288753988,0.9473411762019096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719062,NST,LSR_1,LSR,1,T,T-NST110719062,4,0.9601614992853563,0.549683800840513,0.6971263157789463,0.8077082019827712,0.8849997638230704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719062,NST,MJS_1,MJS,1,T,T-NST110719062,4,0.8988082921968161,0.46926326022178527,0.6385089053618069,0.7263471874943066,0.7930081723350143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719063,NST,CJF_1,CJF,1,T,T-NST110719063,4,1.0564658013392643,0.5580755799142152,0.7186985102678979,0.8422847733561367,0.9565692753685613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719063,NST,JRS_1,JRS,1,T,T-NST110719063,4,1.0554346531622258,0.5478815261134312,0.7125689939369511,0.8286754797118165,0.9500919919159347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719063,NST,LEL_1,LEL,1,T,T-NST110719063,4,1.1035274630660545,0.5889715491074299,0.7831889120938675,0.9006090712499608,1.0007940461270726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719063,NST,LSR_1,LSR,1,T,T-NST110719063,4,1.1347071215195286,0.644070768571506,0.8007284861799066,0.9358320096208748,1.0466035339317996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719063,NST,MJS_1,MJS,1,T,T-NST110719063,4,1.0617345146238124,0.5814888121111297,0.7293938811532459,0.8469045580233558,0.9562814512576341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719064,NST,CJF_1,CJF,1,T,T-NST110719064,4,1.0082573612271848,0.49664286645386807,0.6813838655911858,0.7998276126734204,0.9126814922698805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719064,NST,JRS_1,JRS,1,T,T-NST110719064,4,0.9920335465122032,0.5179371860853546,0.6933588192589684,0.8166119133385897,0.9119066354439284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719064,NST,LEL_1,LEL,1,T,T-NST110719064,4,1.1242114621363513,0.6344016749314486,0.7996333154457754,0.9621162753120829,1.0694434652984386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719064,NST,LSR_1,LSR,1,T,T-NST110719064,4,1.1239766184864208,0.5999149311932473,0.7841368082640698,0.9307560174476994,1.046731571945978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719064,NST,MJS_1,MJS,1,T,T-NST110719064,4,0.968989725326673,0.48960694751796824,0.6719134994078904,0.8012273054248713,0.9111008495492714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719065,NST,CJF_1,CJF,1,T,T-NST110719065,2,0.7398230194582504,0.4073818986149714,0.6022543784835207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719065,NST,JRS_1,JRS,1,T,T-NST110719065,2,0.690806783380287,0.4085730078027903,0.5892507889826308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719065,NST,LEL_1,LEL,1,T,T-NST110719065,2,0.7896628265124515,0.45484970415028125,0.6441150345602847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719065,NST,LSR_1,LSR,1,T,T-NST110719065,2,0.8566023803348615,0.5310570303514512,0.7294981856062486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719065,NST,MJS_1,MJS,1,T,T-NST110719065,2,0.7595620613992122,0.443193761932447,0.634598592599903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719066,NST,CJF_1,CJF,1,T,T-NST110719066,3,1.131682702013667,0.6289599065347974,0.8390289205643962,1.003219942212895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719066,NST,JRS_1,JRS,1,T,T-NST110719066,3,1.1597611485722465,0.6781284444977406,0.877742972902197,1.0345962836832459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719066,NST,LEL_1,LEL,1,T,T-NST110719066,3,1.1865511620067415,0.7119168192814906,0.901428479797868,1.0635472295411168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719066,NST,LSR_1,LSR,1,T,T-NST110719066,3,1.1643430735442724,0.6717653000924674,0.8822093597443929,1.0617727360050857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719066,NST,MJS_1,MJS,1,T,T-NST110719066,3,1.1147347327852253,0.6240259185220453,0.833627209713894,0.9868349281137716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719067,NST,CJF_1,CJF,1,T,T-NST110719067,2,0.8488208337849963,0.43766853708724657,0.6421206808135511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719067,NST,JRS_1,JRS,1,T,T-NST110719067,2,0.8989119487130696,0.5048266906766574,0.6964289649818921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719067,NST,LEL_1,LEL,1,T,T-NST110719067,2,0.8685343572710511,0.46705423817752917,0.68133571441451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719067,NST,LSR_1,LSR,1,T,T-NST110719067,2,0.9624022236894536,0.5779879318255039,0.7910438723802036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719067,NST,MJS_1,MJS,1,T,T-NST110719067,2,0.8956984524826974,0.5286600584012263,0.7259500660755844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719068,NST,CJF_1,CJF,1,T,T-NST110719068,2,0.8688466376201167,0.4026607766514828,0.7134513506305717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719068,NST,LEL_1,LEL,1,T,T-NST110719068,0,0.7927629946451609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719068,NST,LSR_1,LSR,1,T,T-NST110719068,1,0.5050833721305507,0.4193441890555192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719068,NST,MJS_1,MJS,1,T,T-NST110719068,0,0.5162404770349446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719069,NST,CJF_1,CJF,1,T,T-NST110719069,1,0.6607583287207394,0.48587390637348954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719069,NST,JRS_1,JRS,1,T,T-NST110719069,1,0.6722632279243113,0.5119997575352404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719069,NST,LEL_1,LEL,1,T,T-NST110719069,1,0.6866109422425843,0.5215409453951705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719069,NST,LSR_1,LSR,1,T,T-NST110719069,1,0.5847422072528473,0.4163310246537647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719069,NST,MJS_1,MJS,1,T,T-NST110719069,1,0.6770935446836777,0.5049464692577308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719070,NST,CJF_1,CJF,1,T,T-NST110719070,2,0.7486934183419749,0.37077347264192334,0.5977870439896652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719070,NST,JRS_1,JRS,1,T,T-NST110719070,1,0.7204550375581467,0.6055311312963139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719070,NST,LEL_1,LEL,1,T,T-NST110719070,1,0.8902962732076481,0.7718161659291322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719070,NST,LSR_1,LSR,1,T,T-NST110719070,1,0.7737142648272725,0.6399514476254471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719070,NST,MJS_1,MJS,1,T,T-NST110719070,1,0.7985136471418849,0.6680648964116626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719071,NST,CJF_1,CJF,1,T,T-NST110719071,1,0.5985876895185286,0.4221596253180001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719071,NST,JRS_1,JRS,1,T,T-NST110719071,1,0.615957342451583,0.4445849827419498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719071,NST,LEL_1,LEL,1,T,T-NST110719071,1,0.6525322661774258,0.501816424120105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719071,NST,LSR_1,LSR,1,T,T-NST110719071,1,0.5780111815251445,0.4093363422656394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719071,NST,MJS_1,MJS,1,T,T-NST110719071,1,0.5936898559619929,0.45840107251677825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719072,NST,CJF_1,CJF,1,T,T-NST110719072,1,0.6914043612324731,0.517216277875848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719072,NST,JRS_1,JRS,1,T,T-NST110719072,1,0.6342571803091244,0.48023237810091285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719072,NST,LEL_1,LEL,1,T,T-NST110719072,1,0.6252437828646905,0.5389292208422877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719072,NST,LSR_1,LSR,1,T,T-NST110719072,1,0.7131832440176552,0.5514116499741102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719072,NST,MJS_1,MJS,1,T,T-NST110719072,1,0.604594133060943,0.4540000050882951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919001,PFH,CJF_1,CJF,1,T,T-PFH052919001,0,0.15983078234596673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919002,PFH,CJF_1,CJF,1,T,T-PFH052919002,0,0.17941925198700417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919003,PFH,CJF_1,CJF,1,T,T-PFH052919003,0,0.14992237201822178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919004,PFH,CJF_1,CJF,1,T,T-PFH052919004,0,0.20881095766107363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919006,PFH,CJF_1,CJF,1,T,T-PFH052919006,0,0.19142983296688904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919007,PFH,CJF_1,CJF,1,T,T-PFH052919007,0,0.19612841238905632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919008,PFH,CJF_1,CJF,1,T,T-PFH052919008,0,0.11059882502416725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919009,PFH,CJF_1,CJF,1,T,T-PFH052919009,0,0.14820979672760864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919010,PFH,CJF_1,CJF,1,T,T-PFH052919010,0,0.20178970909974128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919011,PFH,CJF_1,CJF,1,T,T-PFH052919011,0,0.12972283979811974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919012,PFH,CJF_1,CJF,1,T,T-PFH052919012,0,0.1879324317558742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919013,PFH,CJF_1,CJF,1,T,T-PFH052919013,0,0.18875892203915598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919014,PFH,CJF_1,CJF,1,T,T-PFH052919014,0,0.1658720462751786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919015,PFH,CJF_1,CJF,1,T,T-PFH052919015,0,0.09421036225158287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919017,PFH,CJF_1,CJF,1,T,T-PFH052919017,0,0.1660370990026926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919018,PFH,CJF_1,CJF,1,T,T-PFH052919018,0,0.1284805842439496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919019,PFH,CJF_1,CJF,1,T,T-PFH052919019,0,0.1377366474710907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919021,PFH,CJF_1,CJF,1,T,T-PFH052919021,0,0.11219882963382469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919022,PFH,CJF_1,CJF,1,T,T-PFH052919022,0,0.1361734101360148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919023,PFH,CJF_1,CJF,1,T,T-PFH052919023,0,0.11355257994903627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919024,PFH,CJF_1,CJF,1,T,T-PFH052919024,0,0.16118773418395277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919025,PFH,CJF_1,CJF,1,T,T-PFH052919025,0,0.17986469084055284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919026,PFH,CJF_1,CJF,1,T,T-PFH052919026,0,0.11783689354443844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919027,PFH,CJF_1,CJF,1,T,T-PFH052919027,0,0.1741637878621514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919028,PFH,CJF_1,CJF,1,T,T-PFH052919028,0,0.1506753198757187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919029,PFH,CJF_1,CJF,1,T,T-PFH052919029,0,0.16499592658048254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919030,PFH,CJF_1,CJF,1,T,T-PFH052919030,0,0.17523622318698454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919031,PFH,CJF_1,CJF,1,T,T-PFH052919031,0,0.1364779893018936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919032,PFH,CJF_1,CJF,1,T,T-PFH052919032,0,0.21956537120893282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919033,PFH,CJF_1,CJF,1,T,T-PFH052919033,0,0.20785283835324644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919034,PFH,CJF_1,CJF,1,T,T-PFH052919034,0,0.18678367874360224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919035,PFH,CJF_1,CJF,1,T,T-PFH052919035,0,0.22468696022839593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919036,PFH,CJF_1,CJF,1,T,T-PFH052919036,0,0.15957062662429758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919037,PFH,CJF_1,CJF,1,T,T-PFH052919037,0,0.19342228916377716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919038,PFH,CJF_1,CJF,1,T,T-PFH052919038,0,0.15414419605876445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919039,PFH,CJF_1,CJF,1,T,T-PFH052919039,0,0.13702144633974986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919040,PFH,CJF_1,CJF,1,T,T-PFH052919040,0,0.17425575800297805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919041,PFH,CJF_1,CJF,1,T,T-PFH052919041,0,0.13495450039675574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919042,PFH,CJF_1,CJF,1,T,T-PFH052919042,0,0.20328475891883255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919043,PFH,CJF_1,CJF,1,T,T-PFH052919043,0,0.17645085843545602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919044,PFH,CJF_1,CJF,1,T,T-PFH052919044,0,0.21236221385112045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919045,PFH,CJF_1,CJF,1,T,T-PFH052919045,0,0.15062626708782886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919046,PFH,CJF_1,CJF,1,T,T-PFH052919046,0,0.11963477752543007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919047,PFH,CJF_1,CJF,1,T,T-PFH052919047,0,0.12414244024288368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919048,PFH,CJF_1,CJF,1,T,T-PFH052919048,0,0.20012597604518906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919049,PFH,CJF_1,CJF,1,T,T-PFH052919049,0,0.2176788915800952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919050,PFH,CJF_1,CJF,1,T,T-PFH052919050,0,0.22083467805970858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919051,PFH,CJF_1,CJF,1,T,T-PFH052919051,0,0.14691163144679226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919052,PFH,CJF_1,CJF,1,T,T-PFH052919052,0,0.13241375802495375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919053,PFH,CJF_1,CJF,1,T,T-PFH052919053,0,0.16545831940991354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFH052919055,PFH,CJF_1,CJF,1,T,T-PFH052919055,0,0.15452766876910845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
