fishid,waterbody,reading,reader,rep,light_type,id,agecap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9,rad10,rad11,rad12,rad13,rad14,rad15,rad16,rad17,rad18,rad19,rad20,rad21,rad22,rad23,rad24
JUM090919J029,JUM,CJF_1,CJF,1,R,R-JUM090919J029,0,0.4998789754810685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J030,JUM,CJF_1,CJF,1,R,R-JUM090919J030,0,0.4893373652275029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J031,JUM,CJF_1,CJF,1,R,R-JUM090919J031,0,0.4313093953230586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J032,JUM,CJF_1,CJF,1,R,R-JUM090919J032,0,0.46944983630256787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J033,JUM,CJF_1,CJF,1,R,R-JUM090919J033,0,0.4183122363376448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J034,JUM,CJF_1,CJF,1,R,R-JUM090919J034,0,0.5227173031792506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J035,JUM,CJF_1,CJF,1,R,R-JUM090919J035,0,0.4331381481720406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J036,JUM,CJF_1,CJF,1,R,R-JUM090919J036,0,0.43285090874716187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J037,JUM,CJF_1,CJF,1,R,R-JUM090919J037,0,0.4789386231073194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J038,JUM,CJF_1,CJF,1,R,R-JUM090919J038,0,0.2420187930238118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J039,JUM,CJF_1,CJF,1,R,R-JUM090919J039,0,0.47800217552017477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J040,JUM,CJF_1,CJF,1,R,R-JUM090919J040,1,0.774716980115481,0.5680563353517039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J041,JUM,CJF_1,CJF,1,R,R-JUM090919J041,1,0.6900777714820018,0.5377140394238206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J042,JUM,CJF_1,CJF,1,R,R-JUM090919J042,1,0.8757439350489471,0.6904852966912133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J044,JUM,CJF_1,CJF,1,R,R-JUM090919J044,0,0.5428877667754883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J045,JUM,CJF_1,CJF,1,R,R-JUM090919J045,0,0.45261978675733694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J046,JUM,CJF_1,CJF,1,R,R-JUM090919J046,0,0.49783989098270004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J047,JUM,CJF_1,CJF,1,R,R-JUM090919J047,0,0.4625538415068689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J048,JUM,CJF_1,CJF,1,R,R-JUM090919J048,0,0.2544579148850062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J049,JUM,CJF_1,CJF,1,R,R-JUM090919J049,0,0.4286989337083033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J050,JUM,CJF_1,CJF,1,R,R-JUM090919J050,0,0.5362190516072173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J051,JUM,CJF_1,CJF,1,R,R-JUM090919J051,0,0.42178688812109966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J052,JUM,CJF_1,CJF,1,R,R-JUM090919J052,0,0.4521581162211249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J053,JUM,CJF_1,CJF,1,R,R-JUM090919J053,0,0.5099461819625408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J054,JUM,CJF_1,CJF,1,R,R-JUM090919J054,0,0.4621881650329069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J055,JUM,CJF_1,CJF,1,R,R-JUM090919J055,0,0.41669266238931923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J056,JUM,CJF_1,CJF,1,R,R-JUM090919J056,0,0.49189227829686766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J057,JUM,CJF_1,CJF,1,R,R-JUM090919J057,0,0.44678897316057054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J058,JUM,CJF_1,CJF,1,R,R-JUM090919J058,0,0.46908289895471234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J059,JUM,CJF_1,CJF,1,R,R-JUM090919J059,0,0.5675095178600035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J060,JUM,CJF_1,CJF,1,R,R-JUM090919J060,0,0.35859819110073365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J061,JUM,CJF_1,CJF,1,R,R-JUM090919J061,0,0.4491334534222444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J062,JUM,CJF_1,CJF,1,R,R-JUM090919J062,0,0.49946867936963696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J063,JUM,CJF_1,CJF,1,R,R-JUM090919J063,0,0.538752883836177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J064,JUM,CJF_1,CJF,1,R,R-JUM090919J064,0,0.3861664514931989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J065,JUM,CJF_1,CJF,1,R,R-JUM090919J065,0,0.49482297581461043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J066,JUM,CJF_1,CJF,1,R,R-JUM090919J066,0,0.47734296431275536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J067,JUM,CJF_1,CJF,1,R,R-JUM090919J067,0,0.6616970206192793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J068,JUM,CJF_1,CJF,1,R,R-JUM090919J068,0,0.4669279201095493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J069,JUM,CJF_1,CJF,1,R,R-JUM090919J069,0,0.4056986703564268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J070,JUM,CJF_1,CJF,1,R,R-JUM090919J070,0,0.49152980020936043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J071,JUM,CJF_1,CJF,1,R,R-JUM090919J071,0,0.4585171766698932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J072,JUM,CJF_1,CJF,1,R,R-JUM090919J072,0,0.43524193189789034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J073,JUM,CJF_1,CJF,1,R,R-JUM090919J073,2,0.7512569750065026,0.5044754173981376,0.6497124706161467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J074,JUM,CJF_1,CJF,1,R,R-JUM090919J074,1,0.6184133503363807,0.38949430267798407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J075,JUM,CJF_1,CJF,1,R,R-JUM090919J075,0,0.4964140239489008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J076,JUM,CJF_1,CJF,1,R,R-JUM090919J076,0,0.6271925708534365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J077,JUM,CJF_1,CJF,1,R,R-JUM090919J077,0,0.5570706122012549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J078,JUM,CJF_1,CJF,1,R,R-JUM090919J078,0,0.45477681212456206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J079,JUM,CJF_1,CJF,1,R,R-JUM090919J079,0,0.4817989321177362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J080,JUM,CJF_1,CJF,1,R,R-JUM090919J080,0,0.40842324330685426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J081,JUM,CJF_1,CJF,1,R,R-JUM090919J081,0,0.4642046436677894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J082,JUM,CJF_1,CJF,1,R,R-JUM090919J082,0,0.4312184133715945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J083,JUM,CJF_1,CJF,1,R,R-JUM090919J083,0,0.5283507284722448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J084,JUM,CJF_1,CJF,1,R,R-JUM090919J084,0,0.5681696271147756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J085,JUM,CJF_1,CJF,1,R,R-JUM090919J085,0,0.4424250046686427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J086,JUM,CJF_1,CJF,1,R,R-JUM090919J086,0,0.43374407238052387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J087,JUM,CJF_1,CJF,1,R,R-JUM090919J087,0,0.3834799527896793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J088,JUM,CJF_1,CJF,1,R,R-JUM090919J088,0,0.4817843033192948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J089,JUM,CJF_1,CJF,1,R,R-JUM090919J089,0,0.4574141900878283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J090,JUM,CJF_1,CJF,1,R,R-JUM090919J090,0,0.3958907465822741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J091,JUM,CJF_1,CJF,1,R,R-JUM090919J091,0,0.3967152239768943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J092,JUM,CJF_1,CJF,1,R,R-JUM090919J092,0,0.4647072009811294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J093,JUM,CJF_1,CJF,1,R,R-JUM090919J093,0,0.4514574348167171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J094,JUM,CJF_1,CJF,1,R,R-JUM090919J094,0,0.5725367651067971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J095,JUM,CJF_1,CJF,1,R,R-JUM090919J095,1,0.7442890861551537,0.5441337272444756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J096,JUM,CJF_1,CJF,1,R,R-JUM090919J096,0,0.526491857960966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J097,JUM,CJF_1,CJF,1,R,R-JUM090919J097,0,0.4112042303388072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J098,JUM,CJF_1,CJF,1,R,R-JUM090919J098,2,0.6126090848491238,0.3413643833257516,0.527543833669133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J099,JUM,CJF_1,CJF,1,R,R-JUM090919J099,1,0.9349490906614458,0.6841814948144396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J100,JUM,CJF_1,CJF,1,R,R-JUM090919J100,2,0.8297171763700797,0.49215497436105154,0.7102993967851167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J101,JUM,CJF_1,CJF,1,R,R-JUM090919J101,0,0.40761986665360683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J102,JUM,CJF_1,CJF,1,R,R-JUM090919J102,0,0.3769393425585466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J103,JUM,CJF_1,CJF,1,R,R-JUM090919J103,0,0.49972377663579765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J104,JUM,CJF_1,CJF,1,R,R-JUM090919J104,0,0.3967320972581568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J105,JUM,CJF_1,CJF,1,R,R-JUM090919J105,0,0.534626913238248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J106,JUM,CJF_1,CJF,1,R,R-JUM090919J106,0,0.4414701468442544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J107,JUM,CJF_1,CJF,1,R,R-JUM090919J107,0,0.34206851092432367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J108,JUM,CJF_1,CJF,1,R,R-JUM090919J108,0,0.443587293991997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J109,JUM,CJF_1,CJF,1,R,R-JUM090919J109,1,0.6401757600797704,0.40886061169422455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J110,JUM,CJF_1,CJF,1,R,R-JUM090919J110,0,0.48727288179233597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J111,JUM,CJF_1,CJF,1,R,R-JUM090919J111,0,0.48589769480508355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J112,JUM,CJF_1,CJF,1,R,R-JUM090919J112,0,0.49737039334714855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J113,JUM,CJF_1,CJF,1,R,R-JUM090919J113,1,1.652478358711271,0.4154909196009789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J114,JUM,CJF_1,CJF,1,R,R-JUM090919J114,0,0.3954821158533592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J115,JUM,CJF_1,CJF,1,R,R-JUM090919J115,1,0.608557183167391,0.41612886661867926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J116,JUM,CJF_1,CJF,1,R,R-JUM090919J116,0,0.4860082330624047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J117,JUM,CJF_1,CJF,1,R,R-JUM090919J117,0,0.6050101401285267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J118,JUM,CJF_1,CJF,1,R,R-JUM090919J118,0,0.3862861005345804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J119,JUM,CJF_1,CJF,1,R,R-JUM090919J119,0,0.4866950108519233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J120,JUM,CJF_1,CJF,1,R,R-JUM090919J120,0,0.3590987716655864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J121,JUM,CJF_1,CJF,1,R,R-JUM090919J121,0,0.46188708925323835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J122,JUM,CJF_1,CJF,1,R,R-JUM090919J122,0,0.4692152199333532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J123,JUM,CJF_1,CJF,1,R,R-JUM090919J123,0,0.435181741490525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J124,JUM,CJF_1,CJF,1,R,R-JUM090919J124,0,0.44867973188838733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J125,JUM,CJF_1,CJF,1,R,R-JUM090919J125,0,0.4524879841989814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J126,JUM,CJF_1,CJF,1,R,R-JUM090919J126,0,0.49044943703315874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J127,JUM,CJF_1,CJF,1,R,R-JUM090919J127,0,0.3719126295823263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM090919J128,JUM,CJF_1,CJF,1,R,R-JUM090919J128,0,0.48085646860697423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J001,JUM,CJF_1,CJF,1,R,R-JUM091020J001,5,1.2286237948285241,0.5356607899962932,0.7047716088268071,0.8584423924019465,0.9694796294859604,1.104189202573333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J002,JUM,CJF_1,CJF,1,R,R-JUM091020J002,4,1.1651360021096406,0.576761145858848,0.7445218456714227,0.916079329553449,1.0544441476402227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J003,JUM,CJF_1,CJF,1,R,R-JUM091020J003,5,1.0715329147263624,0.4637405646315826,0.6497929551796647,0.7685051871098715,0.8806222950439566,0.9726060547845234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J004,JUM,CJF_1,CJF,1,R,R-JUM091020J004,5,0.9639247191824603,0.45426022501457775,0.6276779316430467,0.7113348896288876,0.7862974546211944,0.8732086773849352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J005,JUM,CJF_1,CJF,1,R,R-JUM091020J005,3,0.9228716271731956,0.4427904653034157,0.6614589640610586,0.8167881245246893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J006,JUM,CJF_1,CJF,1,R,R-JUM091020J006,2,0.9470103559287526,0.5593249546846878,0.8160786738652056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J007,JUM,CJF_1,CJF,1,R,R-JUM091020J007,6,1.2648290731514398,0.488226528973353,0.6681057470937305,0.8477568288653103,0.9860783854351136,1.0870574296077817,1.1727728316082744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J008,JUM,CJF_1,CJF,1,R,R-JUM091020J008,5,1.0608908159022221,0.3927501548554314,0.638960090647145,0.756570777489972,0.8645157384745061,0.9813056654270781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J009,JUM,CJF_1,CJF,1,R,R-JUM091020J009,2,0.783220896454932,0.4684855519384387,0.6566647613461434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J010,JUM,CJF_1,CJF,1,R,R-JUM091020J010,5,0.8475048962537676,0.3589698339030009,0.5185433658684947,0.6156525709905142,0.6993933687627197,0.7804039946494751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J011,JUM,CJF_1,CJF,1,R,R-JUM091020J011,6,1.1567213433678696,0.4297155275511797,0.6222920391106643,0.7694645302306261,0.8794481428355239,0.9902732714477306,1.0700208734510546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J012,JUM,CJF_1,CJF,1,R,R-JUM091020J012,5,1.1496524118376044,0.46898399281641606,0.7030026817944413,0.8579048362057209,0.953967799055736,1.0552549063486947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J013,JUM,CJF_1,CJF,1,R,R-JUM091020J013,3,1.016286729511181,0.5443657703137857,0.795021258203339,0.9189449823918724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
